Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2009-05-27 00:00:00+10:00,28.14100817025169,28.203466213823845,28.050157546997074,28.05015754699707,4460,0.0,0.0,0.0
2009-05-28 00:00:00+10:00,27.709465534234013,27.709465534234013,27.55615470440621,27.635648727416992,8603,0.0,0.0,0.0
2009-05-29 00:00:00+10:00,27.942278274296914,28.12397956848145,27.851427627204647,28.123979568481445,17067,0.0,0.0,0.0
2009-06-01 00:00:00+10:00,28.220504816402975,28.669080758040117,28.08990716872063,28.617977142333984,10524,0.0,0.0,0.0
2009-06-02 00:00:00+10:00,28.958661969696923,29.21418000852181,28.958661969696923,29.163076400756836,8267,0.0,0.0,0.0
2009-06-03 00:00:00+10:00,29.16308571235817,29.520811080932617,29.16308571235817,29.520811080932617,3889,0.0,0.0,0.0
2009-06-04 00:00:00+10:00,29.696834727334902,29.696834727334902,29.01545375506834,29.083593368530273,7999,0.0,0.0,0.0
2009-06-05 00:00:00+10:00,29.32206393404003,29.583259184309746,29.2198567202737,29.29935073852539,19588,0.0,0.0,0.0
2009-06-09 00:00:00+10:00,29.520796339663068,29.520796339663068,29.2425651550293,29.242565155029297,1749,0.0,0.0,0.0
2009-06-10 00:00:00+10:00,29.54919688470934,29.75361134909725,29.54919688470934,29.719541549682617,8767,0.0,0.0,0.0
2009-06-11 00:00:00+10:00,29.71954478061925,29.92963648472458,29.71954478061925,29.89556884765625,5374,0.0,0.0,0.0
2009-06-12 00:00:00+10:00,29.986410356475346,30.077260971069336,29.867167164905506,30.077260971069336,3571,0.0,0.0,0.0
2009-06-15 00:00:00+10:00,30.378199412063054,30.378199412063054,29.82173919677734,29.821739196777344,5510,0.0,0.0,0.0
2009-06-16 00:00:00+10:00,29.78199616286609,29.78199616286609,29.20849989388307,29.25960350036621,18540,0.0,0.0,0.0
2009-06-17 00:00:00+10:00,29.270960912464822,29.270960912464822,28.59525957776444,28.90755844116211,18520,0.0,0.0,0.0
2009-06-18 00:00:00+10:00,28.924608905792336,28.924608905792336,28.686126708984375,28.686126708984375,3095,0.0,0.0,0.0
2009-06-19 00:00:00+10:00,28.947308823193467,29.01544625298775,28.788320764990196,28.828067779541016,5190,0.0,0.0,0.0
2009-06-22 00:00:00+10:00,28.845103453461082,28.981380487877423,28.845103453461082,28.93027687072754,7033,0.0,0.0,0.0
2009-06-23 00:00:00+10:00,28.958663018245137,28.958663018245137,28.021764230646752,28.146684646606445,21790,0.0,0.0,0.0
2009-06-24 00:00:00+10:00,27.993378076328863,28.17507934570313,27.942274458939227,28.175079345703125,10623,0.0,0.0,0.0
2009-06-25 00:00:00+10:00,28.180760192618727,28.544162750244137,28.180760192618727,28.54416275024414,3799,0.0,0.0,0.0
2009-06-26 00:00:00+10:00,28.86781758434851,29.004094623158952,28.788323547563277,28.987058639526367,4043,0.0,0.0,0.0
2009-06-29 00:00:00+10:00,28.987063294654988,29.049523523888382,28.788328170776367,28.788328170776367,3304,0.0,0.0,0.0
2009-06-30 00:00:00+10:00,29.44131270161245,29.44131270161245,29.134693145751953,29.134693145751953,6402,0.0,0.0,0.0
2009-07-01 00:00:00+10:00,28.788316323422308,28.788316323422308,28.50440788269043,28.50440788269043,7907,0.0,0.0,0.0
2009-07-02 00:00:00+10:00,28.958671333050212,28.958671333050212,28.504418098290852,28.572555541992188,7248,0.0,0.0,0.0
2009-07-03 00:00:00+10:00,28.044477200971667,28.10693740844727,28.021764004426057,28.106937408447266,6212,0.0,0.0,0.0
2009-07-06 00:00:00+10:00,28.10694107293715,28.10694107293715,27.74353854502676,27.913883209228516,7113,0.0,0.0,0.0
2009-07-07 00:00:00+10:00,27.79464414250964,27.79464414250964,27.737861139694097,27.760574340820312,2861,0.0,0.0,0.0
2009-07-08 00:00:00+10:00,27.823021665950325,27.823021665950325,27.113250705084248,27.470975875854492,6621,0.0,0.0,0.0
2009-07-09 00:00:00+10:00,27.60158582786934,27.703793065268428,27.533448391619963,27.681079864501953,8237,0.0,0.0,0.0
2009-07-10 00:00:00+10:00,27.811671478224024,27.845741271972656,27.65268343949623,27.845741271972656,4727,0.0,0.0,0.0
2009-07-13 00:00:00+10:00,27.851417407360525,27.851417407360525,27.45394515991211,27.45394515991211,7002,0.0,0.0,0.0
2009-07-14 00:00:00+10:00,28.390850806605307,28.390850806605307,27.908207209313023,28.356781005859375,4579,0.0,0.0,0.0
2009-07-15 00:00:00+10:00,28.68043368738182,28.83374452645885,28.68043368738182,28.7996768951416,2107,0.0,0.0,0.0
2009-07-16 00:00:00+10:00,29.62868556023294,29.62868556023294,29.350454330444332,29.350454330444336,8096,0.0,0.0,0.0
2009-07-17 00:00:00+10:00,29.583258677752998,29.583258677752998,29.373167037963864,29.373167037963867,2449,0.0,0.0,0.0
2009-07-20 00:00:00+10:00,30.094299909323723,30.094299909323723,29.651403358511146,29.80471420288086,6452,0.0,0.0,0.0
2009-07-21 00:00:00+10:00,30.662110529655383,30.662110529655383,29.787672042846683,29.78767204284668,3649,0.0,0.0,0.0
2009-07-22 00:00:00+10:00,30.094295793556192,30.094295793556192,29.810387342673586,29.929628372192383,14489,0.0,0.0,0.0
2009-07-23 00:00:00+10:00,29.889883060166547,29.889883060166547,29.770642023874586,29.83877944946289,2236,0.0,0.0,0.0
2009-07-24 00:00:00+10:00,30.27599962711145,30.27599962711145,30.037517547607422,30.037517547607422,4677,0.0,0.0,0.0
2009-07-27 00:00:00+10:00,30.469053024915887,30.51447941402187,30.469053024915887,30.480409622192383,2279,0.0,0.0,0.0
2009-07-28 00:00:00+10:00,31.343489529928455,31.343489529928455,30.486084901432775,30.633718490600586,3851,0.0,0.0,0.0
2009-07-29 00:00:00+10:00,30.718897658374516,30.718897658374516,30.52016258239746,30.52016258239746,2362,0.0,0.0,0.0
2009-07-30 00:00:00+10:00,30.576941708552415,30.639401919247522,30.491770466190697,30.611011505126953,3095,0.0,0.0,0.0
2009-07-31 00:00:00+10:00,31.542232401414477,31.542232401414477,30.917634597841857,31.246967315673828,3518,0.0,0.0,0.0
2009-08-03 00:00:00+10:00,31.281030874114247,31.422985088978436,31.229927270121163,31.37188148498535,15301,0.0,0.0,0.0
2009-08-04 00:00:00+10:00,31.689859162638427,31.945375012172818,31.667145968797783,31.712570190429688,7647,0.0,0.0,0.0
2009-08-05 00:00:00+10:00,31.740957512371804,31.78070451198979,31.52518653869629,31.52518653869629,6989,0.0,0.0,0.0
2009-08-06 00:00:00+10:00,31.400277452860294,31.780715942382812,31.400277452860294,31.780715942382812,10890,0.0,0.0,0.0
2009-08-07 00:00:00+10:00,31.627398042313267,31.64443185417341,31.502477645874023,31.502477645874023,9775,0.0,0.0,0.0
2009-08-10 00:00:00+10:00,31.786380529414604,31.871553905987827,31.55357575496993,31.644426345825195,8374,0.0,0.0,0.0
2009-08-11 00:00:00+10:00,31.525201443232785,31.7409725189209,31.525201443232785,31.7409725189209,1734,0.0,0.0,0.0
2009-08-12 00:00:00+10:00,31.740957270586346,31.979439266477634,31.65578389145431,31.905622482299805,10042,0.0,0.0,0.0
2009-08-13 00:00:00+10:00,32.28607784733453,32.518882751464844,32.28607784733453,32.518882751464844,3923,0.0,0.0,0.0
2009-08-14 00:00:00+10:00,33.171867276077194,33.171867276077194,32.814144134521484,32.814144134521484,8500,0.0,0.0,0.0
2009-08-17 00:00:00+10:00,32.83117672784588,32.83117672784588,32.33149719238281,32.33149719238281,13131,0.0,0.0,0.0
2009-08-18 00:00:00+10:00,33.50119674540073,33.50119674540073,32.09301110823187,32.24064254760742,1713,0.0,0.0,0.0
2009-08-19 00:00:00+10:00,32.56997424218988,32.655145468437944,32.24063943575919,32.24631881713867,9790,0.0,0.0,0.0
2009-08-20 00:00:00+10:00,32.501843316235316,32.518877131675474,32.19522164201381,32.26335906982422,2310,0.0,0.0,0.0
2009-08-21 00:00:00+10:00,32.59269988207577,32.59269988207577,31.445709168985562,31.547916412353516,7394,0.0,0.0,0.0
2009-08-24 00:00:00+10:00,32.46775773152204,32.65513610839844,32.46775773152204,32.65513610839844,6945,0.0,0.0,0.0
2009-08-25 00:00:00+10:00,32.524554960867945,32.67218858429651,32.41667051763155,32.535911560058594,24506,0.0,0.0,0.0
2009-08-26 00:00:00+10:00,32.67218817114341,32.97313046471558,32.621084558456644,32.95609664916992,8493,0.0,0.0,0.0
2009-08-27 00:00:00+10:00,32.96176864236796,32.96176864236796,32.69489618822694,32.88227462768555,8346,0.0,0.0,0.0
2009-08-28 00:00:00+10:00,33.08668707838215,33.160503873075704,33.01854966499927,33.13779067993164,3139,0.0,0.0,0.0
2009-08-31 00:00:00+10:00,33.5636523299401,33.5636523299401,33.1377897180719,33.24567413330078,6053,0.0,0.0,0.0
2009-09-01 00:00:00+10:00,33.24569027449422,33.416034968736106,33.217299853128964,33.342220306396484,3851,0.0,0.0,0.0
2009-09-02 00:00:00+10:00,33.444415241325316,33.444415241325316,32.632436926171835,32.939056396484375,8910,0.0,0.0,0.0
2009-09-03 00:00:00+10:00,32.92770196495942,32.99016000254472,32.69489712980664,32.939056396484375,6443,0.0,0.0,0.0
2009-09-04 00:00:00+10:00,33.13212191109065,33.13212191109065,32.87660598754883,32.87660598754883,2678,0.0,0.0,0.0
2009-09-07 00:00:00+10:00,32.93338319917297,33.10940723398096,32.93338319917297,33.029911041259766,3775,0.0,0.0,0.0
2009-09-08 00:00:00+10:00,33.393324227450165,33.643162970150804,33.274080990977964,33.626129150390625,2892,0.0,0.0,0.0
2009-09-09 00:00:00+10:00,33.762393778285386,33.81349738808298,33.50119851311976,33.5693359375,27206,0.0,0.0,0.0
2009-09-10 00:00:00+10:00,33.910022978763074,33.92137957569022,33.77374598168677,33.89866638183594,4102,0.0,0.0,0.0
2009-09-11 00:00:00+10:00,34.06901239249987,34.17121960296133,33.98951837681862,34.137149810791016,4155,0.0,0.0,0.0
2009-09-14 00:00:00+10:00,34.06901395036811,34.06901395036811,33.6204380801697,33.637474060058594,19408,0.0,0.0,0.0
2009-09-15 00:00:00+10:00,34.00655374489117,34.00655374489117,33.637474060058594,33.637474060058594,7057,0.0,0.0,0.0
2009-09-16 00:00:00+10:00,34.30182090586775,34.545982360839844,34.2847870909789,34.545982360839844,2792,0.0,0.0,0.0
2009-09-17 00:00:00+10:00,34.937780056427954,35.289828163436084,34.83557282098043,35.102447509765625,10239,0.0,0.0,0.0
2009-09-18 00:00:00+10:00,35.10244667273975,35.10244667273975,34.63683690727028,34.841251373291016,11808,0.0,0.0,0.0
2009-09-21 00:00:00+10:00,34.92073492798089,34.92073492798089,34.693607330322266,34.693607330322266,5810,0.0,0.0,0.0
2009-09-22 00:00:00+10:00,35.204651090935215,35.204651090935215,34.63115692138672,34.63115692138672,8320,0.0,0.0,0.0
2009-09-23 00:00:00+10:00,35.108127087199385,35.19329833984375,34.98320665072764,35.19329833984375,8104,0.0,0.0,0.0
2009-09-24 00:00:00+10:00,35.19328883997982,35.19328883997982,34.88666721470767,35.03997802734375,9521,0.0,0.0,0.0
2009-09-25 00:00:00+10:00,34.636837247231604,35.125160217285156,34.540309396246585,35.125160217285156,2467,0.0,0.0,0.0
2009-09-28 00:00:00+10:00,35.20465345700546,35.20465345700546,34.563019650407995,34.761756896972656,1571,0.0,0.0,0.0
2009-09-29 00:00:00+10:00,35.77247229444823,35.77247229444823,35.31253972802731,35.47720718383789,7660,0.0,0.0,0.0
2009-09-30 00:00:00+10:00,35.31820821912035,35.38066841868584,35.1137938081967,35.289817810058594,12134,0.0,0.0,0.0
2009-10-01 00:00:00+10:00,35.488569598833614,35.488569598833614,34.94914290772126,34.96617889404297,6146,0.0,0.0,0.0
2009-10-02 00:00:00+10:00,34.30181240563845,34.33588219302312,34.199605209533615,34.2847785949707,6319,0.0,0.0,0.0
2009-10-05 00:00:00+11:00,34.636828375498844,34.636828375498844,33.773746490478516,33.773746490478516,2804,0.0,0.0,0.0
2009-10-06 00:00:00+11:00,33.501205952027526,34.159873643425385,33.501205952027526,33.8759651184082,3917,0.0,0.0,0.0
2009-10-07 00:00:00+11:00,34.222330855474034,34.636837005615234,34.222330855474034,34.636837005615234,2044,0.0,0.0,0.0
2009-10-08 00:00:00+11:00,34.6368332440381,35.20465018246495,34.6368332440381,35.136512756347656,12837,0.0,0.0,0.0
2009-10-09 00:00:00+11:00,35.261436284177044,35.27847226779185,35.05702397524983,35.10812759399414,7899,0.0,0.0,0.0
2009-10-12 00:00:00+11:00,35.17625868194125,35.17625868194125,34.846923828125,34.846923828125,16861,0.0,0.0,0.0
2009-10-13 00:00:00+11:00,35.09676093992522,35.34659957885742,35.09676093992522,35.34659957885742,4218,0.0,0.0,0.0
2009-10-14 00:00:00+11:00,35.37499255125482,35.58508419844074,35.357958737335565,35.568050384521484,3920,0.0,0.0,0.0
2009-10-15 00:00:00+11:00,36.022318774142015,36.0450319797154,35.77248001098633,35.77248001098633,7822,0.0,0.0,0.0
2009-10-16 00:00:00+11:00,35.80652764795674,35.81220486280951,35.63618087768555,35.63618087768555,2453,0.0,0.0,0.0
2009-10-19 00:00:00+11:00,36.624185548937454,36.624185548937454,35.07404586237346,35.295494079589844,10652,0.0,0.0,0.0
2009-10-20 00:00:00+11:00,35.727044099182606,35.84628731370805,35.687297083024106,35.72136688232422,5252,0.0,0.0,0.0
2009-10-21 00:00:00+11:00,35.77246361885311,35.77246361885311,35.50558899078297,35.5850830078125,7191,0.0,0.0,0.0
2009-10-22 00:00:00+11:00,35.585084689647786,35.60212066985178,35.465843658467875,35.482879638671875,6087,0.0,0.0,0.0
2009-10-23 00:00:00+11:00,35.80654119657901,35.82357501363179,35.744080979318845,35.81789779663086,3269,0.0,0.0,0.0
2009-10-26 00:00:00+11:00,36.34028875736938,36.34028875736938,35.4828860225622,35.60212707519531,8513,0.0,0.0,0.0
2009-10-27 00:00:00+11:00,35.48857414717251,35.48857414717251,35.03432083129883,35.03432083129883,7920,0.0,0.0,0.0
2009-10-28 00:00:00+11:00,35.068375562014324,35.068375562014324,34.5346283831755,34.563018798828125,7234,0.0,0.0,0.0
2009-10-29 00:00:00+11:00,34.06901997014232,34.06901997014232,33.66587042034763,33.67722702026367,11126,0.0,0.0,0.0
2009-10-30 00:00:00+11:00,34.39267357981177,34.39267357981177,34.131478294373586,34.18825912475586,22195,0.0,0.0,0.0
2009-11-02 00:00:00+11:00,35.20465938868648,35.20465938868648,33.33654065288637,33.41603469848633,12490,0.0,0.0,0.0
2009-11-03 00:00:00+11:00,34.06901597682657,34.352924443300125,33.353567594375086,33.3819580078125,5216,0.0,0.0,0.0
2009-11-04 00:00:00+11:00,34.352922213467345,34.352922213467345,33.3592426453092,33.44441604614258,3336,0.0,0.0,0.0
2009-11-05 00:00:00+11:00,33.56933774399336,33.56933774399336,33.22296905517578,33.22296905517578,8110,0.0,0.0,0.0
2009-11-06 00:00:00+11:00,33.67155305534444,33.87029033677891,33.61477221267762,33.80215072631836,12365,0.0,0.0,0.0
2009-11-09 00:00:00+11:00,34.290464832551336,34.585729902762814,34.290464832551336,34.42106246948242,4002,0.0,0.0,0.0
2009-11-10 00:00:00+11:00,35.20465360833111,35.26143444127941,34.86396427854143,34.95481491088867,8058,0.0,0.0,0.0
2009-11-11 00:00:00+11:00,35.374988352343436,35.374988352343436,35.164896730094796,35.18193054199219,17369,0.0,0.0,0.0
2009-11-12 00:00:00+11:00,36.34028477822581,36.34028477822581,35.20465087890625,35.20465087890625,11463,0.0,0.0,0.0
2009-11-13 00:00:00+11:00,35.1081111663811,35.1081111663811,34.80148959738804,34.81852340698242,10731,0.0,0.0,0.0
2009-11-16 00:00:00+11:00,35.153545869054376,35.27846628614849,35.0513386488955,35.13083267211914,4122,0.0,0.0,0.0
2009-11-17 00:00:00+11:00,35.766794038359016,35.766794038359016,35.125160217285156,35.125160217285156,12348,0.0,0.0,0.0
2009-11-18 00:00:00+11:00,35.829252089322864,35.829252089322864,35.125160217285156,35.125160217285156,3843,0.0,0.0,0.0
2009-11-19 00:00:00+11:00,35.255751435946024,35.255751435946024,35.0683708190918,35.0683708190918,3253,0.0,0.0,0.0
2009-11-20 00:00:00+11:00,35.11946609724908,35.11946609724908,34.59139633178711,34.59139633178711,19504,0.0,0.0,0.0
2009-11-23 00:00:00+11:00,34.92074178995243,34.98887921621939,34.829891166246576,34.932098388671875,6290,0.0,0.0,0.0
2009-11-24 00:00:00+11:00,36.096114328218974,36.096114328218974,34.750389099121094,34.750389099121094,5061,0.0,0.0,0.0
2009-11-25 00:00:00+11:00,34.72767824441654,34.98319625854492,34.63682763562082,34.98319625854492,9678,0.0,0.0,0.0
2009-11-26 00:00:00+11:00,35.488551471701896,35.488551471701896,34.90937805175781,34.90937805175781,5386,0.0,0.0,0.0
2009-11-27 00:00:00+11:00,34.069012227641174,34.069012227641174,33.84188461303711,33.84188461303711,9974,0.0,0.0,0.0
2009-11-30 00:00:00+11:00,34.421054310622885,34.85259629789301,34.35859411514569,34.750389099121094,14368,0.0,0.0,0.0
2009-12-01 00:00:00+11:00,34.84692169135782,34.909381895392976,34.7560710762293,34.80717468261719,1939,0.0,0.0,0.0
2009-12-02 00:00:00+11:00,35.70999672597342,35.70999672597342,35.31252454923078,35.37498474121094,9280,0.0,0.0,0.0
2009-12-03 00:00:00+11:00,35.590773978481906,35.590773978481906,35.31822204589844,35.31822204589844,2034,0.0,0.0,0.0
2009-12-04 00:00:00+11:00,36.34027049999121,36.34027049999121,34.869625091552734,34.869625091552734,6935,0.0,0.0,0.0
2009-12-07 00:00:00+11:00,34.97753069150205,34.97753069150205,34.580060474820385,34.61412811279297,8018,0.0,0.0,0.0
2009-12-08 00:00:00+11:00,35.77247424029848,35.77247424029848,34.52895567743759,34.568702697753906,3980,0.0,0.0,0.0
2009-12-09 00:00:00+11:00,34.920736930490854,34.920736930490854,34.14850565342754,34.2734260559082,27854,0.0,0.0,0.0
2009-12-10 00:00:00+11:00,34.29613929924041,34.45512732731634,34.06901168823242,34.06901168823242,5443,0.0,0.0,0.0
2009-12-11 00:00:00+11:00,34.42106103708501,34.42106103708501,34.31885381834007,34.386993408203125,4324,0.0,0.0,0.0
2009-12-14 00:00:00+11:00,35.681615034271765,35.681615034271765,34.13147511585544,34.46080780029297,9468,0.0,0.0,0.0
2009-12-15 00:00:00+11:00,34.710654965860066,34.72201156616211,34.59709112888966,34.72201156616211,429071,0.0,0.0,0.0
2009-12-16 00:00:00+11:00,34.56301642077934,34.73904045139435,34.51759219207046,34.53462600708008,83726,0.0,0.0,0.0
2009-12-17 00:00:00+11:00,35.113810240370796,35.113810240370796,34.35293522478317,34.47785568237305,14442,0.0,0.0,0.0
2009-12-18 00:00:00+11:00,34.466497583805314,34.466497583805314,34.14284201778391,34.21097946166992,9761,0.0,0.0,0.0
2009-12-21 00:00:00+11:00,34.739048810049276,34.739048810049276,34.53463431655028,34.6027717590332,5675,0.0,0.0,0.0
2009-12-22 00:00:00+11:00,34.63683199980398,34.67090179466363,34.58005117442088,34.653865814208984,4017,0.0,0.0,0.0
2009-12-23 00:00:00+11:00,34.89801525480714,35.08539581298828,34.89801525480714,35.08539581298828,19157,0.0,0.0,0.0
2009-12-24 00:00:00+11:00,34.75040497817033,35.4261065089887,34.75040497817033,35.31822204589844,7731,0.0,0.0,0.0
2009-12-29 00:00:00+11:00,35.766793430756394,35.993918928889215,35.766793430756394,35.914424896240234,16558,0.0,0.0,0.0
2009-12-30 00:00:00+11:00,35.94848277024817,35.94848277024817,35.83491897583008,35.83491897583008,3266,0.0,0.0,0.0
2009-12-31 00:00:00+11:00,37.4759188444308,37.4759188444308,35.91442222591285,36.06205368041992,9522,0.0,0.0,0.0
2010-01-04 00:00:00+11:00,35.77247025196885,35.95417151488533,35.72704385321477,35.732723236083984,24802,0.0,0.0,0.0
2010-01-05 00:00:00+11:00,36.16994789742641,36.19833831779895,36.039350230872536,36.101810455322266,10083,0.0,0.0,0.0
2010-01-06 00:00:00+11:00,36.20967770862472,36.20967770862472,35.999586098464604,36.050689697265625,8573,0.0,0.0,0.0
2010-01-07 00:00:00+11:00,36.186975344391676,36.186975344391676,35.942813873291016,35.942813873291016,4932,0.0,0.0,0.0
2010-01-08 00:00:00+11:00,36.05637576796434,36.164260207019716,35.97120236036028,35.99391555786133,5223,0.0,0.0,0.0
2010-01-11 00:00:00+11:00,36.198325840043154,36.32324624588188,36.18129202690132,36.3118896484375,4935,0.0,0.0,0.0
2010-01-12 00:00:00+11:00,38.889773373022884,38.889773373022884,35.93712759750703,35.971195220947266,14184,0.0,0.0,0.0
2010-01-13 00:00:00+11:00,36.0847735139784,36.0847735139784,35.579416680168805,35.71001434326172,9111,0.0,0.0,0.0
2010-01-14 00:00:00+11:00,36.3402844860046,36.3402844860046,35.98255920410156,35.98255920410156,4455,0.0,0.0,0.0
2010-01-15 00:00:00+11:00,35.778139585958904,35.79517556476318,35.67593454338041,35.74407196044922,9669,0.0,0.0,0.0
2010-01-18 00:00:00+11:00,35.76678298215793,36.05069139642286,35.73839040789199,35.971195220947266,3869,0.0,0.0,0.0
2010-01-19 00:00:00+11:00,36.55037474832525,36.55037474832525,35.64754364104085,35.70432662963867,7810,0.0,0.0,0.0
2010-01-20 00:00:00+11:00,36.0109461038688,36.0109461038688,35.68161343419954,35.70432662963867,6679,0.0,0.0,0.0
2010-01-21 00:00:00+11:00,35.63050534467195,35.63050534467195,35.374987343253295,35.43177032470703,11068,0.0,0.0,0.0
2010-01-22 00:00:00+11:00,35.43177552032429,35.43177552032429,34.64250820775086,34.80149841308594,12784,0.0,0.0,0.0
2010-01-25 00:00:00+11:00,34.21097401248448,34.648193359375,34.15987039619728,34.648193359375,8249,0.0,0.0,0.0
2010-01-27 00:00:00+11:00,35.76679785084888,35.76679785084888,33.898679188534246,34.03495407104492,19212,0.0,0.0,0.0
2010-01-28 00:00:00+11:00,34.06901163950327,34.27910327145304,33.98383824398474,34.2734260559082,9660,0.0,0.0,0.0
2010-01-29 00:00:00+11:00,34.50054431115202,34.50054431115202,33.47279739379883,33.47279739379883,26681,0.0,0.0,0.0
2010-02-01 00:00:00+11:00,33.47280821213887,33.529589038304124,33.20025634765625,33.20025634765625,29898,0.0,0.0,0.0
2010-02-02 00:00:00+11:00,33.48984399928865,33.739682681600485,33.48984399928865,33.7112922668457,22142,0.0,0.0,0.0
2010-02-03 00:00:00+11:00,34.069012227641174,34.086046040619166,33.84188461303711,33.84188461303711,5193,0.0,0.0,0.0
2010-02-04 00:00:00+11:00,34.074689441205045,34.074689441205045,33.75103399834616,33.77942657470703,12442,0.0,0.0,0.0
2010-02-05 00:00:00+11:00,33.50120542472205,33.50120542472205,32.93338838362507,33.10373306274414,22754,0.0,0.0,0.0
2010-02-08 00:00:00+11:00,36.414097895282445,36.414097895282445,33.177543150770276,33.20025634765625,12470,0.0,0.0,0.0
2010-02-09 00:00:00+11:00,33.103720423211286,33.103720423211286,32.77438779146559,33.05829620361328,38194,0.0,0.0,0.0
2010-02-10 00:00:00+11:00,33.472807789231844,33.50119820195577,33.0185546875,33.0185546875,9252,0.0,0.0,0.0
2010-02-11 00:00:00+11:00,33.35924005325784,33.5068714817084,33.07533162727267,33.387630462646484,16394,0.0,0.0,0.0
2010-02-12 00:00:00+11:00,33.81349526548719,33.81349526548719,33.31949517915375,33.4273796081543,9530,0.0,0.0,0.0
2010-02-15 00:00:00+11:00,33.50119426625043,33.575011063500405,33.37059665022318,33.387630462646484,14209,0.0,0.0,0.0
2010-02-16 00:00:00+11:00,33.563668719329165,33.819186844431336,33.563668719329165,33.59773635864258,10228,0.0,0.0,0.0
2010-02-17 00:00:00+11:00,34.12580098661687,34.33021545410156,34.06902015278222,34.33021545410156,9753,0.0,0.0,0.0
2010-02-18 00:00:00+11:00,34.35293373329511,34.63684227654548,34.15987583724284,34.21097946166992,16906,0.0,0.0,0.0
2010-02-19 00:00:00+11:00,34.19961676525146,34.24504316378015,33.89867445617352,33.97816848754883,12441,0.0,0.0,0.0
2010-02-22 00:00:00+11:00,34.636816270011856,34.739023442125294,34.517575291229065,34.67656326293945,36933,0.0,0.0,0.0
2010-02-23 00:00:00+11:00,34.69362403392441,34.71633723783564,34.58006234646896,34.66523361206055,13099,0.0,0.0,0.0
2010-02-24 00:00:00+11:00,34.54030525833523,34.54030525833523,34.23936080932617,34.23936080932617,7989,0.0,0.0,0.0
2010-02-25 00:00:00+11:00,34.619797220029355,34.619797220029355,33.88731289634455,33.89299011230469,8195,0.0,0.0,0.0
2010-02-26 00:00:00+11:00,34.06901001397727,34.13147021223745,33.93273302085966,34.10875701904297,5610,0.0,0.0,0.0
2010-03-01 00:00:00+11:00,36.82293491903004,36.82293491903004,34.199620747902195,34.568702697753906,21617,0.0,0.0,0.0
2010-03-02 00:00:00+11:00,34.710646880632424,34.722003478289146,34.636830078888465,34.7049674987793,28585,0.0,0.0,0.0
2010-03-03 00:00:00+11:00,34.875315844649855,35.04566266158777,34.82421439882818,35.011592864990234,23588,0.0,0.0,0.0
2010-03-04 00:00:00+11:00,35.26143030542222,35.26143030542222,34.95481081099527,35.13083267211914,49685,0.0,0.0,0.0
2010-03-05 00:00:00+11:00,35.22735952803553,35.31253075985696,35.22735952803553,35.23871612548828,27848,0.0,0.0,0.0
2010-03-08 00:00:00+11:00,35.267110483055845,35.72136360175686,35.267110483055845,35.53398513793945,13674,0.0,0.0,0.0
